JobId|Link|Job Title|Post Date|Business|Province/State|City|Salary
41351216|https://www.jobbank.gc.ca/jobsearch/jobposting/41351216?source=searchresults|server - food and beverage services|June-25-2024|Masterbuilt Estevan Lodging Ltd|Saskatchewan|Estevan|Salary: $14.00 hourly
41351217|https://www.jobbank.gc.ca/jobsearch/jobposting/41351217?source=searchresults|server - food and beverage services|June-25-2024|Kuzina Resto & Grill|Saskatchewan|Carlyle|Salary: $14.00 hourly
41351215|https://www.jobbank.gc.ca/jobsearch/jobposting/41351215?source=searchresults|cook|June-25-2024|Kuzina Resto & Grill|Saskatchewan|Carlyle|Salary: $14.00 hourly
41435302|https://www.jobbank.gc.ca/jobsearch/jobposting/41435302?source=searchresults|pharmacist|June-25-2024|Save-On-Foods Limited Partnership|Saskatchewan|Prince Albert|Salary: $56.00 hourly
41350506|https://www.jobbank.gc.ca/jobsearch/jobposting/41350506?source=searchresults|automotive machinist|June-25-2024|G star truck repair Ltd|Saskatchewan|Zehner|Salary: $27.00 hourly
41422591|https://www.jobbank.gc.ca/jobsearch/jobposting/41422591?source=searchresults|diagnostic medical sonographer|July-08-2024|Obgyn Ultrasound Center, Maternal and Fetal Medicine Clinic|Saskatchewan|Regina|Salary: $46.00 to $50.00 hourly
41350444|https://www.jobbank.gc.ca/jobsearch/jobposting/41350444?source=searchresults|long haul truck driver|June-25-2024|Dentro Carriers Ltd|Saskatchewan|Regina|Salary: $27.00 hourly
41350030|https://www.jobbank.gc.ca/jobsearch/jobposting/41350030?source=searchresults|material handler|June-25-2024|FLYINGSTAR COURIER INC|Saskatchewan|Yorkton|Salary: $22.50 hourly
41350027|https://www.jobbank.gc.ca/jobsearch/jobposting/41350027?source=searchresults|nanny|June-25-2024|Private Household|Saskatchewan|Regina|Salary: $14.00 to $16.00 hourly (to be negotiated)
41349662|https://www.jobbank.gc.ca/jobsearch/jobposting/41349662?source=searchresults|office administrative assistant|June-25-2024|Mokx Professional services Ltd.|Saskatchewan|Saskatoon|Salary: $23.10 hourly
41349647|https://www.jobbank.gc.ca/jobsearch/jobposting/41349647?source=searchresults|kitchen helper|June-25-2024|Blanco Cantina|Saskatchewan|Regina|Salary: $14.00 hourly
41349635|https://www.jobbank.gc.ca/jobsearch/jobposting/41349635?source=searchresults|CNC machining tool operator|June-25-2024|Fire Sand Glass Ltd.|Saskatchewan|Saskatoon|Salary: $25.50 hourly
41349615|https://www.jobbank.gc.ca/jobsearch/jobposting/41349615?source=searchresults|liquor store supervisor|June-25-2024|Loon Lake Hotel|Saskatchewan|Loon Lake|Salary: $19.96 hourly
41349604|https://www.jobbank.gc.ca/jobsearch/jobposting/41349604?source=searchresults|food service supervisor|June-25-2024|102150864 SASKATCHEWAN LTD.|Saskatchewan|Estevan|Salary: $15.00 to $17.00 hourly (to be negotiated)
41349578|https://www.jobbank.gc.ca/jobsearch/jobposting/41349578?source=searchresults|cook|June-25-2024|Tandoori Palace|Saskatchewan|Saskatoon|Salary: $27.00 to $30.00 hourly (to be negotiated)
41349559|https://www.jobbank.gc.ca/jobsearch/jobposting/41349559?source=searchresults|food service supervisor|June-25-2024|102150858 SASKATCHEWAN LTD.|Saskatchewan|Estevan|Salary: $14.50 to $16.50 hourly (to be negotiated)
41349469|https://www.jobbank.gc.ca/jobsearch/jobposting/41349469?source=searchresults|cook|June-25-2024|Blanco Cantina|Saskatchewan|Regina|Salary: $15.00 hourly
41349462|https://www.jobbank.gc.ca/jobsearch/jobposting/41349462?source=searchresults|food and beverage server|June-25-2024|Tipsy Samurai|Saskatchewan|Regina|Salary: $14.00 hourly
41348454|https://www.jobbank.gc.ca/jobsearch/jobposting/41348454?source=searchresults|hotel clerk supervisor|June-25-2024|West Fraser Hospitality Ltd|Saskatchewan|Kindersley|Salary: $21.70 hourly
41348437|https://www.jobbank.gc.ca/jobsearch/jobposting/41348437?source=searchresults|executive housekeeper|June-25-2024|West Fraser Hospitality Ltd|Saskatchewan|Moosomin|Salary: $16.00 hourly
41348430|https://www.jobbank.gc.ca/jobsearch/jobposting/41348430?source=searchresults|administrative assistant|June-25-2024|West Fraser Hospitality Ltd|Saskatchewan|Moosomin|Salary: $24.00 hourly
41348389|https://www.jobbank.gc.ca/jobsearch/jobposting/41348389?source=searchresults|agricultural equipment technician|June-25-2024|Rocky Mountain Equipment|Saskatchewan|Tisdale|Salary: $35.00 to $38.50 hourly (to be negotiated)
41347929|https://www.jobbank.gc.ca/jobsearch/jobposting/41347929?source=searchresults|bookkeeper|June-25-2024|Technomind Software Inc.|Saskatchewan|Regina|Salary: $25.00 hourly
41347930|https://www.jobbank.gc.ca/jobsearch/jobposting/41347930?source=searchresults|office administrative assistant|June-25-2024|Technomind Software Inc.|Saskatchewan|Regina|Salary: $24.00 hourly
41347534|https://www.jobbank.gc.ca/jobsearch/jobposting/41347534?source=searchresults|cook|June-25-2024|THE FUN HOUSE OF ARTS - CA- INC.|Saskatchewan|Regina|Salary: $14.00 hourly
41347532|https://www.jobbank.gc.ca/jobsearch/jobposting/41347532?source=searchresults|welder helper|June-25-2024|102039758 Saskatchewan Ltd.|Saskatchewan|Yorkton|Salary: $18.00 to $25.00 hourly (to be negotiated)
41347509|https://www.jobbank.gc.ca/jobsearch/jobposting/41347509?source=searchresults|alarm system technician|June-25-2024|Gardon Securities Ltd|Saskatchewan|Yorkton|Salary: $20.00 to $24.00 hourly (to be negotiated)
41347505|https://www.jobbank.gc.ca/jobsearch/jobposting/41347505?source=searchresults|cook|June-25-2024|Vietnamese Diner Restaurant|Saskatchewan|Saskatoon|Salary: $15.00 hourly
41347501|https://www.jobbank.gc.ca/jobsearch/jobposting/41347501?source=searchresults|restaurant supervisor|June-25-2024|Vietnamese Diner Restaurant|Saskatchewan|Saskatoon|Salary: $16.00 hourly
41347465|https://www.jobbank.gc.ca/jobsearch/jobposting/41347465?source=searchresults|shelf stocker - retail|June-25-2024|CARIB GOLD OPERATIONS INC.|Saskatchewan|Maidstone|Salary: $14.00 hourly
41347461|https://www.jobbank.gc.ca/jobsearch/jobposting/41347461?source=searchresults|kitchen helper|June-25-2024|Red Swan Pizza|Saskatchewan|Saskatoon|Salary: $14.10 hourly
41347449|https://www.jobbank.gc.ca/jobsearch/jobposting/41347449?source=searchresults|food service supervisor|June-25-2024|Salt N Pepper Restaurant|Saskatchewan|Prince Albert|Salary: $16.60 hourly
41347444|https://www.jobbank.gc.ca/jobsearch/jobposting/41347444?source=searchresults|kitchen helper|June-25-2024|Salt N Pepper Restaurant|Saskatchewan|Prince Albert|Salary: $14.10 hourly
41347433|https://www.jobbank.gc.ca/jobsearch/jobposting/41347433?source=searchresults|Drywall helper|June-25-2024|102156785 SASKATCHEWAN LTD|Saskatchewan|Regina|Salary: $16.00 to $30.00 hourly (to be negotiated)
41410752|https://www.jobbank.gc.ca/jobsearch/jobposting/41410752?source=searchresults|accounting clerk|July-05-2024|AlarmTek Smart Security|Saskatchewan|Saskatoon|Salary: $37,000.00 to $52,000.00 annually
41405416|https://www.jobbank.gc.ca/jobsearch/jobposting/41405416?source=searchresults|Divisional EDI Coordinator|July-04-2024|Royal Canadian Mounted Police - Executive Management Services|Saskatchewan|Regina|Salary: $80,612.00 annually
41405213|https://www.jobbank.gc.ca/jobsearch/jobposting/41405213?source=searchresults|sheet metal installer|July-04-2024|Revo Plumbing and Heating Inc.|Saskatchewan|Saskatoon|Salary: $32.00 to $35.00 hourly
41399186|https://www.jobbank.gc.ca/jobsearch/jobposting/41399186?source=searchresults|JOIN OUR TEAM at Okimaw Ohci Healing Lodge!|July-03-2024|Correctional Service Canada - Okimaw Ohci Healing Lodge - Multi Position Inventory|Saskatchewan|Maple Creek|Salary: $55,955.00 annually
41398279|https://www.jobbank.gc.ca/jobsearch/jobposting/41398279?source=searchresults|field service technician - household and business equipment|July-03-2024|PepsiCo Canada|Saskatchewan|Saskatoon|Salary: $45.00 hourly
41398006|https://www.jobbank.gc.ca/jobsearch/jobposting/41398006?source=searchresults|lunch supervisor|July-03-2024|Broadway Terrace Eden Care Communities Inc.|Saskatchewan|Regina|Salary: $34.00 to $42.00 hourly
41397670|https://www.jobbank.gc.ca/jobsearch/jobposting/41397670?source=searchresults|construction carpenter|July-03-2024|Meridian Development Corp|Saskatchewan|Saskatoon|Salary: $23.00 to $32.00 hourly
41344773|https://www.jobbank.gc.ca/jobsearch/jobposting/41344773?source=searchresults|harvesting labourer|June-24-2024|Golden Eden Produce|Saskatchewan|Burr|Salary: $14.00 to $14.50 hourly (to be negotiated)
41344714|https://www.jobbank.gc.ca/jobsearch/jobposting/41344714?source=searchresults|sheet metal worker|June-24-2024|Revo Plumbing and Heating Incorporated|Saskatchewan|Saskatoon|Salary: $38.00 to $42.00 hourly (to be negotiated)
41391947|https://www.jobbank.gc.ca/jobsearch/jobposting/41391947?source=searchresults|food service supervisor|July-02-2024|Canalta Food Services Ltd.|Saskatchewan|Davidson|Salary: $16.50 to $24.15 hourly
41391718|https://www.jobbank.gc.ca/jobsearch/jobposting/41391718?source=searchresults|driver, truck|July-02-2024|Ghost Transportation Services|Saskatchewan|Saskatoon|Salary: $55,000.00 to $75,000.00 annually
41435600|https://www.jobbank.gc.ca/jobsearch/jobposting/41435600?source=searchresults|litigation legal assistant|July-10-2024|W Law LLP|Saskatchewan|Saskatoon|Salary: $2,800.00 to $7,300.00 monthly
41435245|https://www.jobbank.gc.ca/jobsearch/jobposting/41435245?source=searchresults|administrative assistant|July-10-2024|Golden West Trailer & Equipment Ltd.|Saskatchewan|Saskatoon|Salary: $24.00 to $28.00 hourly
41434900|https://www.jobbank.gc.ca/jobsearch/jobposting/41434900?source=searchresults|school bus driver|July-10-2024|Southland Transportation|Saskatchewan|Humboldt|Salary: $19.00 hourly
41435024|https://www.jobbank.gc.ca/jobsearch/jobposting/41435024?source=searchresults|janitor|July-10-2024|Best Western Marquis Inn & Suites|Saskatchewan|Prince Albert|Salary: $14.00 hourly
41434641|https://www.jobbank.gc.ca/jobsearch/jobposting/41434641?source=searchresults|construction labourer|July-10-2024|Silverline Construction Ltd|Saskatchewan|Swift Current|Salary: $17.00 hourly
41390930|https://www.jobbank.gc.ca/jobsearch/jobposting/41390930?source=searchresults|business services officer|July-02-2024|City of North Battleford|Saskatchewan|North Battleford|Salary: $79,297.00 annually
41438810|https://www.jobbank.gc.ca/jobsearch/jobposting/41438810?source=searchresults|cloud administrator|July-10-2024|Cornerstone Dental Centre|Saskatchewan|Saskatoon|Salary: $20.00 to $30.38 hourly
41438932|https://www.jobbank.gc.ca/jobsearch/jobposting/41438932?source=searchresults|warehouse associate|July-10-2024|ESP Salon Sales|Saskatchewan|Saskatoon|Salary: $15.00 to $17.00 hourly
41429192|https://www.jobbank.gc.ca/jobsearch/jobposting/41429192?source=searchresults|school bus driver|July-09-2024|Southland Transportation|Saskatchewan|Rose Valley|Salary: $19.00 hourly
41429246|https://www.jobbank.gc.ca/jobsearch/jobposting/41429246?source=searchresults|school bus driver|July-09-2024|Southland Transportation|Saskatchewan|Cudworth|Salary: $19.00 hourly
41429253|https://www.jobbank.gc.ca/jobsearch/jobposting/41429253?source=searchresults|school bus driver|July-09-2024|Southland Transportation|Saskatchewan|Punnichy|Salary: $19.00 hourly
41429267|https://www.jobbank.gc.ca/jobsearch/jobposting/41429267?source=searchresults|school bus driver|July-09-2024|Southland Transportation|Saskatchewan|Watson|Salary: $19.00 hourly
41343925|https://www.jobbank.gc.ca/jobsearch/jobposting/41343925?source=searchresults|food service supervisor|June-24-2024|Western Pizza|Saskatchewan|Regina|Salary: $15.00 to $16.00 hourly (to be negotiated)
41428713|https://www.jobbank.gc.ca/jobsearch/jobposting/41428713?source=searchresults|bartender|July-09-2024|Dakota Dunes Resort|Saskatchewan|Whitecap|Salary: $15.00 hourly
41428781|https://www.jobbank.gc.ca/jobsearch/jobposting/41428781?source=searchresults|sous-chef|July-09-2024|The Granary|Saskatchewan|Saskatoon|Salary: $42,000.00 annually
41343923|https://www.jobbank.gc.ca/jobsearch/jobposting/41343923?source=searchresults|cook|June-24-2024|101211149 SK LTD o/a Crazy Eggs|Saskatchewan|Saskatoon|Salary: $17.50 hourly
41428473|https://www.jobbank.gc.ca/jobsearch/jobposting/41428473?source=searchresults|electrical engineering technologist|July-09-2024|Dynamo|Saskatchewan|Regina|Salary: $30.00 to $75.00 hourly
41343899|https://www.jobbank.gc.ca/jobsearch/jobposting/41343899?source=searchresults|office administrator|June-24-2024|Sagar Kundra Realty PC LTD|Saskatchewan|Regina|Salary: $28.85 hourly
41343894|https://www.jobbank.gc.ca/jobsearch/jobposting/41343894?source=searchresults|driver, transport|June-24-2024|Athabasca Catering Limited Partnership|Saskatchewan|Saskatoon|Salary: $50,000.00 annually
41426880|https://www.jobbank.gc.ca/jobsearch/jobposting/41426880?source=searchresults|account manager - sales|July-09-2024|Hi-Tec Profiles|Saskatchewan|Regina|Salary: $50,000.00 to $70,000.00 annually
41343891|https://www.jobbank.gc.ca/jobsearch/jobposting/41343891?source=searchresults|media relations officer|June-24-2024|GreenTech Resources Limited|Saskatchewan|Regina|Salary: $29.00 to $35.00 hourly (to be negotiated)
41343878|https://www.jobbank.gc.ca/jobsearch/jobposting/41343878?source=searchresults|cook|June-24-2024|CV&A Navarrete Enterprise Corp.|Saskatchewan|Regina|Salary: $14.00 hourly
41343875|https://www.jobbank.gc.ca/jobsearch/jobposting/41343875?source=searchresults|registered massage therapist (RMT)|June-24-2024|Central Avenue Health Centre|Saskatchewan|Saskatoon|Salary: $60,000.00 to $100,000.00 annually (to be negotiated)
41343876|https://www.jobbank.gc.ca/jobsearch/jobposting/41343876?source=searchresults|light duty cleaner|June-24-2024|CV&A Navarrete Enterprise Corp.|Saskatchewan|Regina|Salary: $17.00 hourly
41343866|https://www.jobbank.gc.ca/jobsearch/jobposting/41343866?source=searchresults|food service supervisor|June-24-2024|Highway Host Family Restaurant|Saskatchewan|Rosetown|Salary: $16.00 hourly
41343847|https://www.jobbank.gc.ca/jobsearch/jobposting/41343847?source=searchresults|retail store supervisor|June-24-2024|RK PHARMACY INC.|Saskatchewan|Regina|Salary: $18.00 to $20.00 hourly (to be negotiated)
41386234|https://www.jobbank.gc.ca/jobsearch/jobposting/41386234?source=searchresults|Environmental Public Health Officer|July-02-2024|Indigenous Services Canada - Indigenous Services Canada - First Nations and Inuit Health Branch|Saskatchewan|Regina|Salary: $86,801.00 annually
41429942|https://www.jobbank.gc.ca/jobsearch/jobposting/41429942?source=searchresults|dog groomer|July-09-2024|The Dawg House Kennels|Saskatchewan|Emerald Park|Salary: $15.00 to $40.00 hourly
41343629|https://www.jobbank.gc.ca/jobsearch/jobposting/41343629?source=searchresults|parts service supervisor|June-24-2024|Saskatoon Truck & Trailer Repair Ltd|Saskatchewan|Saskatoon|Salary: $27.00 hourly
41343622|https://www.jobbank.gc.ca/jobsearch/jobposting/41343622?source=searchresults|pharmacy manager - retail|June-24-2024|RK PHARMACY INC.|Saskatchewan|Regina|Salary: $27.00 to $30.00 hourly (to be negotiated)
41423131|https://www.jobbank.gc.ca/jobsearch/jobposting/41423131?source=searchresults|cook|July-08-2024|La Ronge Child Care Cooperative|Saskatchewan|La Ronge|Salary: starts at $17.00 per hour
41423230|https://www.jobbank.gc.ca/jobsearch/jobposting/41423230?source=searchresults|curatorial assistant|July-08-2024|MacKenzie Art Gallery|Saskatchewan|Regina|Salary: $47,503.00 to $52,203.00 annually
41422009|https://www.jobbank.gc.ca/jobsearch/jobposting/41422009?source=searchresults|restaurant assistant manager|July-08-2024|Leopold's Tavern|Saskatchewan|Regina|Salary: $16.00 to $17.00 hourly
41421133|https://www.jobbank.gc.ca/jobsearch/jobposting/41421133?source=searchresults|bartender|July-08-2024|CUT Casual Steak & Tap|Saskatchewan|Saskatoon|Salary: $18.00 to $22.00 hourly
41420122|https://www.jobbank.gc.ca/jobsearch/jobposting/41420122?source=searchresults|assistant store manager|July-08-2024|Warehouse One - The Jean Store|Saskatchewan|Yorkton|Salary: $16.50 hourly
41343071|https://www.jobbank.gc.ca/jobsearch/jobposting/41343071?source=searchresults|food service supervisor|June-24-2024|Birsay Kitchen|Saskatchewan|Birsay|Salary: $15.50 hourly
41343059|https://www.jobbank.gc.ca/jobsearch/jobposting/41343059?source=searchresults|receiver|June-24-2024|Cargill Ltd.|Saskatchewan|Clavet|Salary: $30.80 hourly
41343054|https://www.jobbank.gc.ca/jobsearch/jobposting/41343054?source=searchresults|retail store supervisor|June-24-2024|Baba Traders Ltd.|Saskatchewan|Prince Albert|Salary: $21.75 hourly
41343041|https://www.jobbank.gc.ca/jobsearch/jobposting/41343041?source=searchresults|construction labourer|June-24-2024|Everflow Eaves & Exteriors Inc.|Saskatchewan|Regina|Salary: $23.50 hourly
41343026|https://www.jobbank.gc.ca/jobsearch/jobposting/41343026?source=searchresults|cook|June-24-2024|Sushi Raku Japanese Cuisine|Saskatchewan|Saskatoon|Salary: $16.00 hourly
41342995|https://www.jobbank.gc.ca/jobsearch/jobposting/41342995?source=searchresults|food service counter attendant|June-24-2024|Dr Shake healthy fruit shakes, juices and drinks|Saskatchewan|Yorkton|Salary: $14.00 to $16.00 hourly (to be negotiated)
41342989|https://www.jobbank.gc.ca/jobsearch/jobposting/41342989?source=searchresults|food service supervisor|June-24-2024|Dr Shake healthy fruit shakes, juices and drinks|Saskatchewan|Yorkton|Salary: $16.00 to $18.00 hourly (to be negotiated)
41342988|https://www.jobbank.gc.ca/jobsearch/jobposting/41342988?source=searchresults|waiter/waitress|June-24-2024|Southside Rib & Drink|Saskatchewan|Nipawin|Salary: $14.00 to $15.00 hourly (to be negotiated)
41342992|https://www.jobbank.gc.ca/jobsearch/jobposting/41342992?source=searchresults|cook|June-24-2024|Southside Rib & Drink|Saskatchewan|Nipawin|Salary: $15.00 to $16.00 hourly (to be negotiated)
41342982|https://www.jobbank.gc.ca/jobsearch/jobposting/41342982?source=searchresults|food service supervisor|June-24-2024|Hideaway Bar and Steakhouse|Saskatchewan|Oxbow|Salary: $16.00 hourly
41423749|https://www.jobbank.gc.ca/jobsearch/jobposting/41423749?source=searchresults|school bus driver|July-08-2024|Hertz Northern Bus|Saskatchewan|Saskatoon|Salary: $20.60 hourly
41429400|https://www.jobbank.gc.ca/jobsearch/jobposting/41429400?source=searchresults|driver, truck|July-08-2024|HU Corp.|Saskatchewan|Regina|Salary: $5,000.00 to $8,000.00 monthly
41430373|https://www.jobbank.gc.ca/jobsearch/jobposting/41430373?source=searchresults|administrative assistant|July-08-2024|Saskatoon Auto Connection|Saskatchewan|Saskatoon|Salary: $20.00 to $30.00 hourly
41342575|https://www.jobbank.gc.ca/jobsearch/jobposting/41342575?source=searchresults|retail store supervisor|June-24-2024|Regina Nail Supply|Saskatchewan|Regina|Salary: $22.00 hourly
41417633|https://www.jobbank.gc.ca/jobsearch/jobposting/41417633?source=searchresults|pet groomer|July-07-2024|The Pawsh Dog Inc|Saskatchewan|Regina|Salary: $18.00 to $26.00 hourly
41342211|https://www.jobbank.gc.ca/jobsearch/jobposting/41342211?source=searchresults|restaurant supervisor|June-24-2024|102127995 Saskatchewan Corp.|Saskatchewan|Bladworth|Salary: $17.00 hourly
41342207|https://www.jobbank.gc.ca/jobsearch/jobposting/41342207?source=searchresults|food counter attendant|June-24-2024|Ituna Foods|Saskatchewan|Ituna|Salary: $15.00 hourly
41342202|https://www.jobbank.gc.ca/jobsearch/jobposting/41342202?source=searchresults|retail store supervisor|June-24-2024|Canadian Tire|Saskatchewan|Regina|Salary: $22.00 hourly
41341788|https://www.jobbank.gc.ca/jobsearch/jobposting/41341788?source=searchresults|food service supervisor|June-24-2024|THE ROOK & RAVEN PUB LTD|Saskatchewan|Saskatoon|Salary: $19.00 to $20.00 hourly (to be negotiated)
41341724|https://www.jobbank.gc.ca/jobsearch/jobposting/41341724?source=searchresults|food service supervisor|June-24-2024|Ituna Foods|Saskatchewan|Ituna|Salary: $15.25 hourly
41341701|https://www.jobbank.gc.ca/jobsearch/jobposting/41341701?source=searchresults|cook|June-24-2024|101191865 Saskatchewan Ltd.|Saskatchewan|Yorkton|Salary: $15.50 to $16.00 hourly (to be negotiated)
41415370|https://www.jobbank.gc.ca/jobsearch/jobposting/41415370?source=searchresults|truck dispatcher|July-06-2024|TipTop Carriers Ltd.|Saskatchewan|Regina|Salary: $30.00 hourly
41415394|https://www.jobbank.gc.ca/jobsearch/jobposting/41415394?source=searchresults|long haul truck driver|July-06-2024|TipTop Carriers Ltd.|Saskatchewan|Regina|Salary: $27.30 hourly
41341035|https://www.jobbank.gc.ca/jobsearch/jobposting/41341035?source=searchresults|cook|June-24-2024|101242944 Saskatchewan Ltd|Saskatchewan|Saskatoon|Salary: $15.00 to $18.00 hourly (to be negotiated)
41340547|https://www.jobbank.gc.ca/jobsearch/jobposting/41340547?source=searchresults|cook|June-24-2024|MONTANA'S BBQ AND BAR|Saskatchewan|Moose Jaw|Salary: $16.50 hourly
41340542|https://www.jobbank.gc.ca/jobsearch/jobposting/41340542?source=searchresults|food service supervisor|June-24-2024|MONTANA'S BBQ AND BAR|Saskatchewan|Moose Jaw|Salary: $16.50 hourly
41340501|https://www.jobbank.gc.ca/jobsearch/jobposting/41340501?source=searchresults|cook|June-24-2024|Western Pizza|Saskatchewan|Regina|Salary: $14.00 to $15.00 hourly (to be negotiated)
41340494|https://www.jobbank.gc.ca/jobsearch/jobposting/41340494?source=searchresults|sales supervisor|June-24-2024|Sky Motors Limited|Saskatchewan|Saskatoon|Salary: $27.00 hourly
41340489|https://www.jobbank.gc.ca/jobsearch/jobposting/41340489?source=searchresults|retail sales associate|June-24-2024|JSI Confectionary Corporation|Saskatchewan|Saskatoon|Salary: $16.50 hourly
41340486|https://www.jobbank.gc.ca/jobsearch/jobposting/41340486?source=searchresults|sales supervisor - retail|June-24-2024|JSI Confectionary Corporation|Saskatchewan|Saskatoon|Salary: $27.00 hourly
41340452|https://www.jobbank.gc.ca/jobsearch/jobposting/41340452?source=searchresults|general construction labourer|June-24-2024|Hawk's Stucco Construction LTD|Saskatchewan|Saskatoon|Salary: $21.00 hourly
41340451|https://www.jobbank.gc.ca/jobsearch/jobposting/41340451?source=searchresults|baker|June-24-2024|Greg’s Grocery Plus|Saskatchewan|Saskatoon|Salary: $17.50 hourly
41340155|https://www.jobbank.gc.ca/jobsearch/jobposting/41340155?source=searchresults|legal administrative assistant|June-24-2024|Guide Me Immigration Consulting Inc.|Saskatchewan|Regina|Salary: $27.00 hourly
41340156|https://www.jobbank.gc.ca/jobsearch/jobposting/41340156?source=searchresults|farm supervisor|June-24-2024|Graham,Patricia Alexander|Saskatchewan|Eastend|Salary: $23.00 hourly
41340148|https://www.jobbank.gc.ca/jobsearch/jobposting/41340148?source=searchresults|professor, university|June-24-2024|University of Saskatchewan - Research Acad. & Admin Disability|Saskatchewan|Saskatoon|Salary: $120,099.00 to $163,766.00 annually (to be negotiated)
41340145|https://www.jobbank.gc.ca/jobsearch/jobposting/41340145?source=searchresults|food service supervisor|June-24-2024|963822 Alberta Ltd|Saskatchewan|Kindersley|Salary: $15.85 hourly
41340144|https://www.jobbank.gc.ca/jobsearch/jobposting/41340144?source=searchresults|cook|June-24-2024|963822 Alberta Ltd|Saskatchewan|Kindersley|Salary: $15.00 hourly
41411940|https://www.jobbank.gc.ca/jobsearch/jobposting/41411940?source=searchresults|dishwasher|July-05-2024|Dakota Dunes Resort|Saskatchewan|Whitecap|Salary: $14.50 hourly
41410655|https://www.jobbank.gc.ca/jobsearch/jobposting/41410655?source=searchresults|human resources coordinator|July-05-2024|Resourcery|Saskatchewan|Saskatoon|Salary: $45,000.00 to $60,000.00 annually
41410755|https://www.jobbank.gc.ca/jobsearch/jobposting/41410755?source=searchresults|restaurant assistant manager|July-05-2024|Leopold's Tavern|Saskatchewan|Saskatoon|Salary: $17.00 to $19.00 hourly
41339520|https://www.jobbank.gc.ca/jobsearch/jobposting/41339520?source=searchresults|structural steel detailer|June-24-2024|DyMark Industries, Inc.|Saskatchewan|Saskatoon|Salary: $30.00 to $34.00 hourly (to be negotiated)
41416953|https://www.jobbank.gc.ca/jobsearch/jobposting/41416953?source=searchresults|delivery driver|July-05-2024|Inspired Go|Saskatchewan|Regina|Salary: $20.00 hourly
41405432|https://www.jobbank.gc.ca/jobsearch/jobposting/41405432?source=searchresults|veterinarian assistant|July-04-2024|TM'z Veterinary Clinic|Saskatchewan|Lumsden|Salary: $21.80 hourly
41338912|https://www.jobbank.gc.ca/jobsearch/jobposting/41338912?source=searchresults|automotive mechanic helper|June-24-2024|Popular Garage Inc.|Saskatchewan|Saskatoon|Salary: $27.00 hourly
41424305|https://www.jobbank.gc.ca/jobsearch/jobposting/41424305?source=searchresults|receptionist|July-04-2024|Harbour Landing Village|Saskatchewan|Regina|Salary: $15.00 hourly
41407132|https://www.jobbank.gc.ca/jobsearch/jobposting/41407132?source=searchresults|long haul truck driver|July-04-2024|B&D Walter Trucking|Saskatchewan|Saskatoon|Salary: $81,754.20 annually
41407175|https://www.jobbank.gc.ca/jobsearch/jobposting/41407175?source=searchresults|long haul truck driver|July-04-2024|B&D Walter Trucking|Saskatchewan|Kindersley|Salary: $81,754.20 annually
41399885|https://www.jobbank.gc.ca/jobsearch/jobposting/41399885?source=searchresults|driver, truck|July-03-2024|Eklund Transport Ltd.|Saskatchewan|Moose Jaw|Salary: $25.00 to $45.00 hourly
41399247|https://www.jobbank.gc.ca/jobsearch/jobposting/41399247?source=searchresults|order picker|July-03-2024|Groupe Touchette Inc.|Saskatchewan|Saskatoon|Salary: $19.47 hourly
41338285|https://www.jobbank.gc.ca/jobsearch/jobposting/41338285?source=searchresults|food service supervisor|June-24-2024|102073166 Saskatchewan Corp|Saskatchewan|Esterhazy|Salary: $16.00 hourly
41397574|https://www.jobbank.gc.ca/jobsearch/jobposting/41397574?source=searchresults|assistant, educational|July-03-2024|Jo's Daycare|Saskatchewan|Yorkton|Salary: $17.50 to $24.06 hourly
41338273|https://www.jobbank.gc.ca/jobsearch/jobposting/41338273?source=searchresults|food service supervisor|June-24-2024|The Khan Kabab & Peshawari Restaurant Limited|Saskatchewan|Saskatoon|Salary: $16.00 hourly
41338269|https://www.jobbank.gc.ca/jobsearch/jobposting/41338269?source=searchresults|cook|June-24-2024|The Khan Kabab & Peshawari Restaurant Limited|Saskatchewan|Saskatoon|Salary: $17.00 hourly
41338267|https://www.jobbank.gc.ca/jobsearch/jobposting/41338267?source=searchresults|kitchen helper|June-24-2024|The Khan Kabab & Peshawari Restaurant Limited|Saskatchewan|Saskatoon|Salary: $16.00 hourly
41397210|https://www.jobbank.gc.ca/jobsearch/jobposting/41397210?source=searchresults|halfway house worker|July-03-2024|Meewasinota CRF|Saskatchewan|Saskatoon|Salary: $19.50 to $20.50 hourly
41338127|https://www.jobbank.gc.ca/jobsearch/jobposting/41338127?source=searchresults|housekeeping attendant|June-24-2024|HI-WAY 4 MOTEL|Saskatchewan|Kyle|Salary: $18.16 hourly
41338126|https://www.jobbank.gc.ca/jobsearch/jobposting/41338126?source=searchresults|housekeeping attendant|June-24-2024|SUNRISE INN|Saskatchewan|Cabri|Salary: $18.16 hourly
41439010|https://www.jobbank.gc.ca/jobsearch/jobposting/41439010?source=searchresults|retail sales associate|July-11-2024|PPG Industries|Saskatchewan|Saskatoon|Salary: $16.00 to $18.00 hourly
41439031|https://www.jobbank.gc.ca/jobsearch/jobposting/41439031?source=searchresults|retail sales associate|July-11-2024|PPG Industries|Saskatchewan|Saskatoon|Salary: $16.00 to $18.00 hourly
41391006|https://www.jobbank.gc.ca/jobsearch/jobposting/41391006?source=searchresults|assistant store manager|July-02-2024|Warehouse One - The Jean Store|Saskatchewan|Regina|Salary: $16.50 hourly
